url,origin,origin_name,name,description,ingredients,made_from,image
http://www.wikidata.org/entity/Q12162645,España,España,Diacitrón,,,,
http://www.wikidata.org/entity/Q8962920,España,España,Frutas de Aragón,dulce tradicional de Aragón,"fruta confitada, chocolate",,
http://www.wikidata.org/entity/Q60762918,España,España,Paelya,variante filipina de la paella,,,
http://www.wikidata.org/entity/Q703836,España,España,arroz con pollo,plato típico de América Latina y España,"carne de pollo, arroz",,
http://www.wikidata.org/entity/Q1968771,España,España,Olla podrida,,Pork and beans,,
http://www.wikidata.org/entity/Q20546828,España,España,Pan de Ousá,"pan tradicional de Galicia, España",,,
http://www.wikidata.org/entity/Q6024500,España,España,Morteruelo,Higado de cerdo especias y pan rallado,,,
http://www.wikidata.org/entity/Q11278637,España,España,arrope y calabazate,plato murciano,,,
http://www.wikidata.org/entity/Q7367597,España,España,roscón,,,,
http://www.wikidata.org/entity/Q131749283,España,España,Japonés (bollo),bollo tradicional almeriense que lleva coco rallado,"falsa crema pastelera, bollo, coco rallado",,
http://www.wikidata.org/entity/Q20872372,España,España,Limón serrano,"ensalada de embutidos y cítricos del norte extremeño y sur de Salamanca, en España",,,
http://www.wikidata.org/entity/Q3027539,España,España,Suso,,crema pastelera,,
http://www.wikidata.org/entity/Q85630768,España,España,Juanguila,postre de España,,,
http://www.wikidata.org/entity/Q2892364,España,España,Rebojo,,,,
http://www.wikidata.org/entity/Q5574984,España,España,Medallones de Valjunquera,,,,
http://www.wikidata.org/entity/Q5420610,España,España,potaje,plato con legumbres y verduras,carne,,
http://www.wikidata.org/entity/Q6092760,España,España,Pulte,,,,
http://www.wikidata.org/entity/Q1026488,España,España,Caldo gallego,,,"panceta, chorizo, col blanca, fríjol, Col de meollo, grelo, Lacón, papa",http://commons.wikimedia.org/wiki/Special:FilePath/Caldo%20galego%2C%20Galiza.jpg
http://www.wikidata.org/entity/Q2884589,España,España,bocadillo,tipo de alimento con pan relleno,,,
http://www.wikidata.org/entity/Q891358,España,España,buñuelos de bacalao,especialidad gastronómica mediterránea,,"Bacalao en salazón, papa",http://commons.wikimedia.org/wiki/Special:FilePath/Bolinho%20de%20bacalhau.jpg
http://www.wikidata.org/entity/Q122958910,España,España,Bizcocho de Moya,"Producto de repostería de Canarias, España",,,
http://www.wikidata.org/entity/Q5669841,España,España,almojábana,tipo de fruta de sartén,,,
http://www.wikidata.org/entity/Q28517237,España,España,pijama,"postre catalán y valenciano elaborado con fruta en almíbar, helado y nata","Fruta en almíbar, flan, helado, crema de leche",,
http://www.wikidata.org/entity/Q3044741,España,España,Esqueixada,,"tomate, oliva, aliño, bacalao, Cebolla china, Capsicum annuum",,
http://www.wikidata.org/entity/Q1027884,España,España,calçotada,,,,
http://www.wikidata.org/entity/Q5411101,España,España,Bica,postre,,"mantequilla, harina, huevo de gallina",http://commons.wikimedia.org/wiki/Special:FilePath/Bica%20ribeira%20sacra.JPG
http://www.wikidata.org/entity/Q2891036,España,España,Conejo en salmorejo,,,,
http://www.wikidata.org/entity/Q9055173,España,España,Paparajotes,,,"canela, harina, azúcar glas, huevo",http://commons.wikimedia.org/wiki/Special:FilePath/Paparajotes%20Murcianos%20de%20la%20Abuela.jpg
http://www.wikidata.org/entity/Q6150997,España,España,Tortilla de rodilla,,,,
http://www.wikidata.org/entity/Q6112469,España,España,roscos del Santo,,,,
http://www.wikidata.org/entity/Q2457586,España,España,patatas bravas,tapa típica española,"papa, Salsa brava",,
http://www.wikidata.org/entity/Q2981212,España,España,Cocada,dulce típico de países de habla española y portuguesa,"coco rallado, huevo",,
http://www.wikidata.org/entity/Q1227144,España,España,Intxaursaltsa,"Postre navideño vasco a base de nueces, leche, canela y azúcar.",,"azúcar, nuez, crema de leche, canela, leche de vaca",http://commons.wikimedia.org/wiki/Special:FilePath/Cuisine%20of%20the%20Basque%20Country-Intxaursaltsa%20001.JPG
http://www.wikidata.org/entity/Q5706305,España,España,Arroz con acelgas,plato típico valenciano,"papa, Beta vulgaris var. cicla, arroz",,
http://www.wikidata.org/entity/Q5728279,España,España,Bienmesabe canario,,,,
http://www.wikidata.org/entity/Q6436724,España,España,cremeschnitte,postre de hojaldre,,,
http://www.wikidata.org/entity/Q109424807,España,España,Pan de cristal,pan de alta hidratación,,,
http://www.wikidata.org/entity/Q6112467,España,España,Roscos de vino,,,,
http://www.wikidata.org/entity/Q5663370,España,España,Fardelejos,"dulce de La Rioja, España",,,
http://www.wikidata.org/entity/Q10952583,España,España,Tigretón,,,,
http://www.wikidata.org/entity/Q633615,España,España,bocadillo de calamares,,,,
http://www.wikidata.org/entity/Q9055080,España,España,Panquemado,,,,
http://www.wikidata.org/entity/Q5058734,España,España,Cemita,diferentes panes de Hispanoamérica,,,
http://www.wikidata.org/entity/Q11907497,España,España,bacalao a la llauna,plato típico de los territorios de habla catalana,"ajo, tomate, pimentón, bacalao",,
http://www.wikidata.org/entity/Q2849806,España,España,Angulas a la bilbaína,,,"aceite de oliva, ají, Angula, ajo",http://commons.wikimedia.org/wiki/Special:FilePath/Angulas%20al%20ajillo%2C%20Bilbao%20%2832941326932%29.jpg
http://www.wikidata.org/entity/Q2633627,España,España,Puchero,plato tradicional iberoamericano,,,
http://www.wikidata.org/entity/Q9034677,España,España,Montadito,sándwich típico español,,,
http://www.wikidata.org/entity/Q121157575,España,España,gazpacho de segadores,variedad del gazpacho con pocos ingredientes,,,
http://www.wikidata.org/entity/Q597836,España,España,Bacalao a la vizcaína,,"Salsa vizcaína, bacalao",,
http://www.wikidata.org/entity/Q6059375,España,España,Pan de Calatrava,,,,
http://www.wikidata.org/entity/Q6077023,España,España,Pitufo (Málaga),Bollos de pan de pequeño tamaño original de la región de Málaga,,,
http://www.wikidata.org/entity/Q5022901,España,España,callos,,tripas,,
http://www.wikidata.org/entity/Q108545863,España,España,Llonguet,pan de origen catalán,,,
http://www.wikidata.org/entity/Q3995784,España,España,Turrón de Alicante,dulce típico español,,,
http://www.wikidata.org/entity/Q5794401,España,España,culeca,"torta, o bollo grande de pan que se consume en diversas partes de España, en diferentes fechas señaladas y con diferentes rellenos.",,,
http://www.wikidata.org/entity/Q3826092,España,España,Rossejat,,arroz,,
http://www.wikidata.org/entity/Q7088254,España,España,Ollada,cocido de carne y verduras p,verdura,,
http://www.wikidata.org/entity/Q5731586,España,España,Bollo suizo,,,,
http://www.wikidata.org/entity/Q9482241,España,España,merluza a la gallega,plato de la gastronomía española,Merluccius merluccius,,
http://www.wikidata.org/entity/Q5661511,España,España,ajo colorao,plato de cocina,,,
http://www.wikidata.org/entity/Q29998800,España,España,torta de sardinas,plato típico de la Manchuela albaceteña,,,
http://www.wikidata.org/entity/Q5840300,España,España,Espineta con caracoles,,,,
http://www.wikidata.org/entity/Q5660287,España,España,Aguamiel (postre),,,,
http://www.wikidata.org/entity/Q85876025,España,España,Pan bazo,pan de México y zonas de España,,,
http://www.wikidata.org/entity/Q109820549,España,España,Pan gallego,indicación geográfica protegida (IGP),,,
http://www.wikidata.org/entity/Q6066253,España,España,patatas en ajopollo,plato tradicional de España,,,
http://www.wikidata.org/entity/Q112943987,España,España,Cortadillo,dulce típico del sur de España,,,
http://www.wikidata.org/entity/Q69214,España,España,Caracoles a la llauna,especialidad de la cocina catalana,,,
http://www.wikidata.org/entity/Q5834058,España,España,Ensalada ilustrada,,,,
http://www.wikidata.org/entity/Q113379133,España,España,Bartolo,dulce asturiano,,,
http://www.wikidata.org/entity/Q131367062,España,España,Mortirigüelo,Plato típico murciano,,,
http://www.wikidata.org/entity/Q6116728,España,España,Sacristán (dulce),,,,
http://www.wikidata.org/entity/Q3396176,España,España,Canutillos de Bilbao,,,,
http://www.wikidata.org/entity/Q3539309,España,España,Trinxat,,Solanum tuberosum,,
http://www.wikidata.org/entity/Q3623912,España,España,Arroz con costra,Arroz con costra de huevo,Oryza sativa,,
http://www.wikidata.org/entity/Q30005067,España,España,potaje con hojas de cardo,plato típico de la Manchuela,"Cynara cardunculus, papa",,
http://www.wikidata.org/entity/Q29998811,España,España,moje,plato típico de la Manchuela albaceteña y Murcia,,,
http://www.wikidata.org/entity/Q29998690,España,España,caldo moreno,receta de plato típico de la Manchuela albaceteña,,,
http://www.wikidata.org/entity/Q3326327,España,España,orelletes,,,"agua potable, azúcar, sal, canela, mantequilla, harina, levadura, limón, leche de vaca, huevo de gallina, anís",http://commons.wikimedia.org/wiki/Special:FilePath/Orellas%20caseiras.%20Galiza.jpg
http://www.wikidata.org/entity/Q3396255,España,España,Panchineta,,,"azúcar, hojaldre, mantequilla, harina, leche de vaca, huevo de gallina, crema",http://commons.wikimedia.org/wiki/Special:FilePath/Pantxineta%20-%202011.JPG
http://www.wikidata.org/entity/Q6150980,España,España,Torta parda,dulce típico de la provincia de Cádiz,"Cabello de ángel, almendra, huevo, especia, harina",,
http://www.wikidata.org/entity/Q2917512,España,España,Frisuelos,,,,
http://www.wikidata.org/entity/Q109312726,España,España,Piña,pan candeal de España,,,
http://www.wikidata.org/entity/Q2706236,España,España,natillas,postre lácteo,"huevo, azúcar, leche",,
http://www.wikidata.org/entity/Q108744549,España,España,Galletes d'oli,tradicionales galletas saladas de Mallorca,,,
http://www.wikidata.org/entity/Q592399,España,España,empanada gallega,"plato típico de Galicia, España",,"agua, mantequilla, relleno, harina de trigo",http://commons.wikimedia.org/wiki/Special:FilePath/Empanadas%20gallegas-diversia.jpg
http://www.wikidata.org/entity/Q6132408,España,España,Sopa de tomillo,,,,
http://www.wikidata.org/entity/Q657835,España,España,pincho moruno,brocheta elaborada con dados de carne,"carne de cordero, carne",,
http://www.wikidata.org/entity/Q3753245,España,España,Boquerones en vinagre,plato típico español,Anchoa,,
http://www.wikidata.org/entity/Q1222099,España,España,Coca de San Juan,,"Piñón, cereza",,
http://www.wikidata.org/entity/Q6121684,España,España,Sapillos,,,,
http://www.wikidata.org/entity/Q9052149,España,España,olla de trigo,,,,
http://www.wikidata.org/entity/Q8347364,España,España,Coca de albaricoque,,,,
http://www.wikidata.org/entity/Q584324,España,España,Jamón serrano,,jamón,,
http://www.wikidata.org/entity/Q881582,España,España,Buñuelo de viento,,crema pastelera,,
http://www.wikidata.org/entity/Q3136951,España,España,Sobao,Dulce típico de Cantabria,azúcar,,
http://www.wikidata.org/entity/Q109312993,España,España,Jallulla,pan dulce español,,,
http://www.wikidata.org/entity/Q8347371,España,España,Coca de maíz,"coca redonda y plana que se elabora con harina de maíz, agua, aceite y sal",,,
http://www.wikidata.org/entity/Q5572731,España,España,ochío,"producto de panadería tradicional originario de la comarca de La Loma, España","pimentón, aceite de oliva, pimpinella anisum, sal, pan",,
http://www.wikidata.org/entity/Q3133335,España,España,Tumbet,,"berenjena, morrón, papas fritas, Solanum lycopersicum",,
http://www.wikidata.org/entity/Q6150975,España,España,Torta imperial,,,,
http://www.wikidata.org/entity/Q2981208,España,España,Coca de llanda,,,,
http://www.wikidata.org/entity/Q8459791,España,España,Coca bamba,,,,
http://www.wikidata.org/entity/Q24938057,España,España,Rollos de San Antón,,,,
http://www.wikidata.org/entity/Q590686,España,España,Chistorra,Alimento embutido de cerdo,,"sal, Petroselinum crispum, carne de cerdo, pimentón, carne picada, ajo",http://commons.wikimedia.org/wiki/Special:FilePath/Tapa%20%28Chistorra%29%20-%205609.jpg
http://www.wikidata.org/entity/Q121788679,España,España,chinito,pastel típico de Almería,"falsa crema pastelera, bollo, chocolate",,
http://www.wikidata.org/entity/Q524374,España,España,Adoquín del Pilar,,caramelo,,
http://www.wikidata.org/entity/Q5942589,España,España,Poleá,,,,
http://www.wikidata.org/entity/Q5831612,España,España,Empanadico,especie de empanada dulce,,,
http://www.wikidata.org/entity/Q3826403,España,España,Turrolate,,,,
http://www.wikidata.org/entity/Q11190199,España,España,Roscos de Semana Santa,rosquillas de Andalucía,"harina de trigo, limón, aceite de girasol, huevo, Syzygium aromaticum, canela, pimpinella anisum, azúcar, leche",,
http://www.wikidata.org/entity/Q30901851,España,España,Campero malagueño,comida,,,
http://www.wikidata.org/entity/Q9070819,España,España,rosquillas tontas y listas,dulces típicos de Madrid,,,
http://www.wikidata.org/entity/Q6132420,España,España,sopa moruna,sopa tradicional de España,,,
http://www.wikidata.org/entity/Q1936949,España,España,Zarzuela de mariscos,,"pescado, almeja",,
http://www.wikidata.org/entity/Q5739273,España,España,Cagá de gato,,,,
http://www.wikidata.org/entity/Q20921925,España,España,Tarta de Puentedeume,,,,
http://www.wikidata.org/entity/Q588828,España,España,Cochinillo de Segovia,un alimento catalogado por la Junta de Castilla y León como Marca de Garantía,,,
http://www.wikidata.org/entity/Q53869432,España,España,potaje conquense,plato típico de la provincia de Cuenca,,,
http://www.wikidata.org/entity/Q935937,España,España,Miguelitos,pastelillo de hojaldre típico de España,crema pastelera,,
http://www.wikidata.org/entity/Q15696039,España,España,Caragolada,plato típico,Helix pomatia,,
http://www.wikidata.org/entity/Q5721298,España,España,bartolillo,tipo de fruta de sartén,,,
http://www.wikidata.org/entity/Q29998722,España,España,habichuelas con perdiz,plato típico de la Manchuela albaceteña,,,
http://www.wikidata.org/entity/Q842566,España,España,crema catalana,crema catalana,"azúcar, leche",,
http://www.wikidata.org/entity/Q5925953,España,España,Jamón de Guijuelo,"Jamón con la Denominación de Origen, Guijuelo, Salamanca, España",,,
http://www.wikidata.org/entity/Q42903380,España,España,Huesitos,producto derivado del chocolate,,,
http://www.wikidata.org/entity/Q113334375,España,España,rosquilla de Alhama,"rosquilla de Alhama de Almería, España",,,
http://www.wikidata.org/entity/Q9028481,España,España,Marañuela,,harina,,
http://www.wikidata.org/entity/Q8705390,España,España,buñuelo,tipo de fruta de sartén,huevo,,
http://www.wikidata.org/entity/Q3105960,España,España,Gilda (pincho),,"oliva, Engraulis encrasicolus, ají, vinagre",,
http://www.wikidata.org/entity/Q19803312,España,España,Volante de San Cristóbal,,,,
http://www.wikidata.org/entity/Q110647160,España,España,Librico de Yecla,"Dulce tradicional de Yecla (Murcia, España)",oblea,,
http://www.wikidata.org/entity/Q7818540,España,España,tomate frito,preparación básica de la cocina española,Solanum lycopersicum,,
http://www.wikidata.org/entity/Q959599,España,España,Arnadí,"Dulce típico valenciano (España), elaborado con calabaza y azúcar","calabaza, almendra, azúcar",,
http://www.wikidata.org/entity/Q15941833,España,España,oblea,"Hoja delgada de pan ácimo, de origen medieval",,,
http://www.wikidata.org/entity/Q13147842,España,España,panchón,postre,,pancha,http://commons.wikimedia.org/wiki/Special:FilePath/Panchon.JPG
http://www.wikidata.org/entity/Q6083515,España,España,potaje carmelitano,,,,
http://www.wikidata.org/entity/Q9019810,España,España,Lacón con grelos,,,"chorizo, Lacón, grelo, Cabeza de cerdo, papa",http://commons.wikimedia.org/wiki/Special:FilePath/Cocido%20galego.%20Galicia%20%28Spain%29.jpg
http://www.wikidata.org/entity/Q2835652,España,España,Judías de El Barco de Ávila,"Judias con denominación de origen, provincia de Ávila, España.",legumbre,,
http://www.wikidata.org/entity/Q5925956,España,España,jamón de jabugo,Denominación de Origen Protegida del Parlamento Europeo y del Consejo de la Unión Europea,,,
http://www.wikidata.org/entity/Q129834204,España,España,galletas de hierro,especie de galleta de orígen medieval típica de Sahagún y alrededores,"huevo, vainilla, azúcar, harina, mantequilla",,
http://www.wikidata.org/entity/Q20872389,España,España,Sopa de menta,preparación culinaria con hierbabuena tradicional en la provincia española de Gerona,,,
http://www.wikidata.org/entity/Q9035315,España,España,mostachón,dulce típico de Utrera y España,,,
http://www.wikidata.org/entity/Q123245043,España,España,Tagarninas o cardillos,"verdura de Scolymus hispanicus, utilizada para elaborar distintos platos en España, Portugal, Marruecos, Italia, Grecia, Chipre   y Turquía",Scolymus hispanicus,,
http://www.wikidata.org/entity/Q5650062,España,España,Hojaldres de Astorga,"dulce típico de Astorga, España",,,
http://www.wikidata.org/entity/Q5849978,España,España,Guirlache,dulce hecho de almendra y caramelo,"almendra, azúcar",,
http://www.wikidata.org/entity/Q12397045,España,España,Pan de Cea,tradición panadera gallega,,masa madre,http://commons.wikimedia.org/wiki/Special:FilePath/Pan%20de%20Cea%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q1635129,España,España,salmorejo,"plato típico de Córdoba, España","ajo, Pan candeal, tomate, aceite de oliva, sal, pan",,
http://www.wikidata.org/entity/Q11679965,España,España,Arroz al horno,Plato de arroz típico de la Comunidad Valenciana,"ajo, costillas de cerdo, papa, garbanzo, tomate, aceite de oliva, morcilla, azafrán, sal, arroz, agua",,
http://www.wikidata.org/entity/Q281751,España,España,tortilla de patatas,plato tradicional español,"huevo de gallina, papa, cebolla, aceite de oliva, sal",,
http://www.wikidata.org/entity/Q11939713,España,España,Pan de Sant Jordi,pan típico de Cataluña,,,
http://www.wikidata.org/entity/Q5984875,España,España,Lunes de Quasimodo,,,,
http://www.wikidata.org/entity/Q5710466,España,España,Atascaburras,plato típico de Albacete,,,
http://www.wikidata.org/entity/Q97749998,España,España,Mostillo de mel,,miel,,
http://www.wikidata.org/entity/Q6066040,España,España,pastel de boniato,,,,
http://www.wikidata.org/entity/Q122017831,España,España,Avellanate,guiso a base de avellanas,,,
http://www.wikidata.org/entity/Q3034906,España,España,Mona de Pascua,Dulce español,"masa, huevo",,
http://www.wikidata.org/entity/Q3995785,España,España,Turrón de Jijona,,,,
http://www.wikidata.org/entity/Q109310930,España,España,Ropa vieja,plato que se elabora con las carnes restantes del puchero y garbanzos,"carne de vaca deshebrada, garbanzo, carne de cerdo, papas fritas, panceta",,
http://www.wikidata.org/entity/Q109497393,España,España,Fabiola,"barra de pan candeal típica de Palencia, España",,,
http://www.wikidata.org/entity/Q48832937,España,España,mantecado de Estepa,dulce español,,,
http://www.wikidata.org/entity/Q2881895,España,España,andrajos,estofado de origen español,"conejo, pasta",,
http://www.wikidata.org/entity/Q98304693,España,España,Garroticos,"Dulce tradicional de Pamplona, elaborado con hojaldre y chocolate","hojaldre, chocolate","manzana, chocolate, hojaldre, Cabello de ángel",http://commons.wikimedia.org/wiki/Special:FilePath/Garroticos.%20Caja.jpg
http://www.wikidata.org/entity/Q3666125,España,España,chanfaina,receta hispánica,,,
http://www.wikidata.org/entity/Q20872378,España,España,puchero de hinojos,"cocido de judías blancas  o garbanzos con hinojo,  de zonas de Andalucía, España",,,
http://www.wikidata.org/entity/Q3286616,España,España,Mantecadas de Astorga,"dulce típico de Astorga, España",harina,,
http://www.wikidata.org/entity/Q111986756,España,España,Pan de pintera,"pan de Aragón, España",,,
http://www.wikidata.org/entity/Q593209,España,España,Leche frita,postre de origen español,harina,"leche, azúcar, harina",http://commons.wikimedia.org/wiki/Special:FilePath/Leche%20frita.jpg
http://www.wikidata.org/entity/Q995376,España,España,Fabada,"Plato de fabas asturianas, embutidos y cerdo, típico de la gastronomía asturiana","Morcilla de Asturias, Compango, Faba asturiana, chorizo",,
http://www.wikidata.org/entity/Q3848112,España,España,carcamusa,plato de carne típico de Toledo,"carne de cerdo, verdura","verdura, carne de cerdo",http://commons.wikimedia.org/wiki/Special:FilePath/Carcamusas%EF%BC%8CToledo%E5%82%B3%E7%B5%B1%E8%8F%9C%EF%BC%8C%E8%BE%A3%E9%86%AC%E7%87%89%E7%89%9B%E8%82%89%20%2810077288014%29.jpg
http://www.wikidata.org/entity/Q5876529,España,España,gañote,dulce de origen español,,,
http://www.wikidata.org/entity/Q1412378,España,España,Gofio,Alimento de origen canario conformado por harina no cernida de cereales tostados,cereal,,
http://www.wikidata.org/entity/Q109312469,España,España,Bollo sevillano,"pan de Sevilla, España",,,
http://www.wikidata.org/entity/Q2697699,España,España,Escalivada,plato tradicional del este de España,"berenjena, morrón, Allium cepa",,
http://www.wikidata.org/entity/Q15693942,España,España,Pastelito de Gloria,,,,
http://www.wikidata.org/entity/Q6077132,España,España,Piñonate,,,,
http://www.wikidata.org/entity/Q122960549,España,España,lechón,,lechón,,
http://www.wikidata.org/entity/Q5529194,España,España,Gazpachuelo,,"ajo, caldo de pescado, yema de huevo, mayonesa, aceite de oliva",,
http://www.wikidata.org/entity/Q8347396,España,España,Cocido de Lalín,,,,
http://www.wikidata.org/entity/Q11691713,España,España,Mazapán de Toledo,,almendra,,
http://www.wikidata.org/entity/Q5400740,España,España,Corbata,,,,
http://www.wikidata.org/entity/Q5731570,España,España,bollo de panizo,fruta de sartén  de España,,,
http://www.wikidata.org/entity/Q727605,España,España,churro,tipo de fruta de sartén,harina,,
http://www.wikidata.org/entity/Q413126,España,España,ajoblanco,sopa fría típica de Andalucía y Extremadura,"ajo, almendra, aceite de oliva, pan",,
http://www.wikidata.org/entity/Q5670573,España,España,Alpisteras de Sanlúcar de Barrameda,dulce típico de Cuaresma,,,
http://www.wikidata.org/entity/Q1105215,España,España,Cocido madrileño,,garbanzo,,
http://www.wikidata.org/entity/Q9021057,España,España,Lechazo asado (cordero lechal),,,,
http://www.wikidata.org/entity/Q130354056,España,España,Marinera,Tapa típica de la Región de Murcia (España),Ensaladilla,,
http://www.wikidata.org/entity/Q6093643,España,España,Pá-nolí,plato de la cocina española,,,
http://www.wikidata.org/entity/Q29998778,España,España,nuégados,plato típico de la Manchuela albaceteña,,,
http://www.wikidata.org/entity/Q109312180,España,España,Pan de cantos,pan candeal de España,,,
http://www.wikidata.org/entity/Q3230686,España,España,caracoles,producto culinario,Helix pomatia,,
http://www.wikidata.org/entity/Q11681782,España,España,Fardel,,carne de cerdo,,
http://www.wikidata.org/entity/Q5731577,España,España,Bollo maimón,"dulce típico de las provincias españolas de Salamanca, Zamora y León.",harina de trigo,,
http://www.wikidata.org/entity/Q3323829,España,España,Morcilla patatera,Embutido típico extremeño,"papa, pimentón, sangre",,
